Database,SS,YYYY,cas_id,dist_1,Forest_Type,dist_YYYY,YearsAgo,YearsAgo_Range,dist_ext_upper_1
BAM,CL:F-001-2:1,2007,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341350-0000134,CO,decid,1994,13,10_15,95-100
BAM,CL:F-001-2:1,2008,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341350-0000134,CO,decid,1994,14,10_15,95-100
BAM,CL:F-001-2:1,2009,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341350-0000134,CO,decid,1994,15,10_15,95-100
BAM,CL:F-001-2:1,2010,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341350-0000134,CO,decid,1994,16,15_20,95-100
BAM,CL:F-001-2:1,2011,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341350-0000134,CO,decid,1994,17,15_20,95-100
BAM,CL:F-001-2:1,2012,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341350-0000134,CO,decid,1994,18,15_20,95-100
BAM,CL:F-001-2:1,2013,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341350-0000134,CO,decid,1994,19,15_20,95-100
BAM,CL:F-001-2:1,2014,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341350-0000134,CO,decid,1994,20,15_20,95-100
BAM,CL:R-001-2:1,1995,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,1,0_5,95-100
BAM,CL:R-001-2:1,1996,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,2,0_5,95-100
BAM,CL:R-001-2:1,1997,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,3,0_5,95-100
BAM,CL:R-001-2:1,1998,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,4,0_5,95-100
BAM,CL:R-001-2:1,1999,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,5,0_5,95-100
BAM,CL:R-001-2:1,2000,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,6,5_10,95-100
BAM,CL:R-001-2:1,2001,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,7,5_10,95-100
BAM,CL:R-001-2:1,2002,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,8,5_10,95-100
BAM,CL:R-001-2:1,2003,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,9,5_10,95-100
BAM,CL:R-001-2:1,2005,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,11,10_15,95-100
BAM,CL:R-001-2:1,2006,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,12,10_15,95-100
BAM,CL:R-001-2:1,2007,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,13,10_15,95-100
BAM,CL:R-001-2:1,2008,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,14,10_15,95-100
BAM,CL:R-001-2:1,2009,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,15,10_15,95-100
BAM,CL:R-001-2:1,2010,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,16,15_20,95-100
BAM,CL:R-001-2:1,2011,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,17,15_20,95-100
BAM,CL:R-001-2:1,2012,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,18,15_20,95-100
BAM,CL:R-001-2:1,2013,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,19,15_20,95-100
BAM,CL:R-001-2:1,2014,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,20,15_20,95-100
BAM,CL:R-001-3:1,1995,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,1,0_5,95-100
BAM,CL:R-001-3:1,1996,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,2,0_5,95-100
BAM,CL:R-001-3:1,1997,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,3,0_5,95-100
BAM,CL:R-001-3:1,1998,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,4,0_5,95-100
BAM,CL:R-001-3:1,1999,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,5,0_5,95-100
BAM,CL:R-001-3:1,2000,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,6,5_10,95-100
BAM,CL:R-001-3:1,2001,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,7,5_10,95-100
BAM,CL:R-001-3:1,2002,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,8,5_10,95-100
BAM,CL:R-001-3:1,2003,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,9,5_10,95-100
BAM,CL:R-001-3:1,2005,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,11,10_15,95-100
BAM,CL:R-001-3:1,2006,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,12,10_15,95-100
BAM,CL:R-001-3:1,2007,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,13,10_15,95-100
BAM,CL:R-001-3:1,2008,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,14,10_15,95-100
BAM,CL:R-001-3:1,2009,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,15,10_15,95-100
BAM,CL:R-001-3:1,2010,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,16,15_20,95-100
BAM,CL:R-001-3:1,2011,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,17,15_20,95-100
BAM,CL:R-001-3:1,2012,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,18,15_20,95-100
BAM,CL:R-001-3:1,2013,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,19,15_20,95-100
BAM,CL:R-001-3:1,2014,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341315-0000028,CO,decid,1994,20,15_20,95-100
BAM,CL:R-040-3:5,1995,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,1,0_5,95-100
BAM,CL:R-040-3:5,1996,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,2,0_5,95-100
BAM,CL:R-040-3:5,1997,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,3,0_5,95-100
BAM,CL:R-040-3:5,1998,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,4,0_5,95-100
BAM,CL:R-040-3:5,1999,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,5,0_5,95-100
BAM,CL:R-040-3:5,2000,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,6,5_10,95-100
BAM,CL:R-040-3:5,2001,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,7,5_10,95-100
BAM,CL:R-040-3:5,2002,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,8,5_10,95-100
BAM,CL:R-040-3:5,2003,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,9,5_10,95-100
BAM,CL:R-040-3:5,2005,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,11,10_15,95-100
BAM,CL:R-040-3:5,2006,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,12,10_15,95-100
BAM,CL:R-040-3:5,2007,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,13,10_15,95-100
BAM,CL:R-040-3:5,2008,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,14,10_15,95-100
BAM,CL:R-040-3:5,2009,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,15,10_15,95-100
BAM,CL:R-040-3:5,2010,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,16,15_20,95-100
BAM,CL:R-040-3:5,2011,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,17,15_20,95-100
BAM,CL:R-040-3:5,2012,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,18,15_20,95-100
BAM,CL:R-040-3:5,2013,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,19,15_20,95-100
BAM,CL:R-040-3:5,2014,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,20,15_20,95-100
BAM,CL:VAN-4:5,1997,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722340483-0000922,CO,decid,1994,3,0_5,95-100
BAM,CL:VAN-4:5,1998,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722340483-0000922,CO,decid,1994,4,0_5,95-100
BAM,CL:VAN-4:5,1999,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722340483-0000922,CO,decid,1994,5,0_5,95-100
BAM,CL:VAN-4:5,2000,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722340483-0000922,CO,decid,1994,6,5_10,95-100
BAM,CL:VAN-4:6,1997,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722340483-0000922,CO,decid,1994,3,0_5,95-100
BAM,CL:VAN-4:6,1998,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722340483-0000922,CO,decid,1994,4,0_5,95-100
BAM,CL:VAN-4:6,1999,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722340483-0000922,CO,decid,1994,5,0_5,95-100
BAM,CL:VAN-4:6,2000,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722340483-0000922,CO,decid,1994,6,5_10,95-100
BAM,CL:VAN-4:7,1997,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722340483-0000922,CO,decid,1994,3,0_5,95-100
BAM,CL:VAN-4:7,1998,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722340483-0000922,CO,decid,1994,4,0_5,95-100
BAM,CL:VAN-4:7,1999,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722340483-0000922,CO,decid,1994,5,0_5,95-100
BAM,CL:VAN-4:7,2000,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722340483-0000922,CO,decid,1994,6,5_10,95-100
BAM,ECJOSM:CL:10218,2013,AB_0014-xxxxxxxxxxALPAC-xT072R21M4-0722140778-0000343,CO,decid_mixed,1980,33,30_35,95-100
BAM,ECJOSM:CL:10219,2013,AB_0014-xxxxxxxxxxALPAC-xT072R21M4-0722140778-0000343,CO,decid_mixed,1980,33,30_35,95-100
BAM,ECJOSM:CL:10220,2013,AB_0014-xxxxxxxxxxALPAC-xT072R21M4-0722140778-0000343,CO,decid_mixed,1980,33,30_35,95-100
BAM,ECJOSM:CL:10274,2013,AB_0014-xxxxxxxxxxALPAC-xT072R21M4-0722140749-0000358,CO,decid,1981,32,30_35,95-100
BAM,ECJOSM:CL:10275,2013,AB_0014-xxxxxxxxxxALPAC-xT072R21M4-0722140749-0000358,CO,decid,1981,32,30_35,95-100
BAM,ECJOSM:CL:10276,2013,AB_0014-xxxxxxxxxxALPAC-xT072R21M4-0722140749-0000358,CO,decid,1981,32,30_35,95-100
BAM,ECJOSM:CL:10277,2013,AB_0014-xxxxxxxxxxALPAC-xT072R21M4-0722140749-0000358,CO,decid,1981,32,30_35,95-100
BAM,ECJOSM:CL:11112,2013,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249355-0000597,CO,decid,1997,16,15_20,95-100
BAM,ECJOSM:CL:11117,2013,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249355-0000597,CO,decid,1997,16,15_20,95-100
BAM,ECJOSM:CO:12108,2013,AB_0014-xxxxxxxxxxALPAC-xT079R04M4-0790446372-0000499,CO,decid_mixed,1999,14,10_15,75-95
BAM,ECJOSM:CO:12122,2013,AB_0014-xxxxxxxxxxALPAC-xT079R04M4-0790446372-0000499,CO,decid_mixed,1999,14,10_15,75-95
BAM,ECJOSM:CO:12171,2013,AB_0014-xxxxxxxxxxALPAC-xT079R04M4-0790446215-0000471,CO,decid,1998,15,10_15,75-95
BAM,ECJOSM:CO:12181,2013,AB_0014-xxxxxxxxxxALPAC-xT079R04M4-0790446361-0000444,CO,decid,1999,14,10_15,95-100
BAM,ECJOSM:CO:12190,2013,AB_0014-xxxxxxxxxxALPAC-xT079R04M4-0790446379-0000544,CO,decid,1998,15,10_15,75-95
BAM,ECJOSM:CO:12320,2013,AB_0014-xxxxxxxxxxALPAC-xT072R13M4-0721349085-0001362,CO,decid,2000,13,10_15,95-100
BAM,ECJOSM:CO:12704,2013,AB_0014-xxxxxxxxxxALPAC-xT077R09M4-0770941356-0000317,CO,,1995,18,15_20,95-100
BAM,ECJOSM:CO:12708,2013,AB_0014-xxxxxxxxxxALPAC-xT077R09M4-0770941356-0000317,CO,,1995,18,15_20,95-100
BAM,ECJOSM:CO:12709,2013,AB_0014-xxxxxxxxxxALPAC-xT077R09M4-0770941771-0000194,CO,,1995,18,15_20,95-100
BAM,ECJOSM:CO:12714,2013,AB_0014-xxxxxxxxxxALPAC-xT077R09M4-0770941771-0000194,CO,,1995,18,15_20,95-100
BAM,ECJOSM:CO:12717,2013,AB_0014-xxxxxxxxxxALPAC-xT077R09M4-0770941106-0000810,CO,,1997,16,15_20,95-100
BAM,ECJOSM:CO215:04G,2014,AB_0014-xxxxxxxxxxALPAC-xT080R06M4-0800641505-0000211,CO,decid,1996,18,15_20,95-100
BAM,ECJOSM:CO215:08G,2014,AB_0014-xxxxxxxxxxALPAC-xT080R06M4-0800641333-0000090,CO,decid,1996,18,15_20,95-100
BAM,ECJOSM:FT:1014,2012,AB_0014-xxxxxxxxxxALPAC-xT090R10M4-0901040275-0000728,CO,decid,1980,32,30_35,95-100
BAM,ECJOSM:FT:1016,2012,AB_0014-xxxxxxxxxxALPAC-xT090R10M4-0901040087-0000858,CO,decid,1980,32,30_35,95-100
BAM,ECJOSM:FT:10303,2013,AB_0014-xxxxxxxxxxALPAC-xT091R12M4-0911240819-0000626,CO,decid,1984,29,25_30,95-100
BAM,ECJOSM:FT:10304,2013,AB_0014-xxxxxxxxxxALPAC-xT091R12M4-0911240819-0000626,CO,decid,1984,29,25_30,95-100
BAM,ECJOSM:FT:10305,2013,AB_0014-xxxxxxxxxxALPAC-xT091R12M4-0911240819-0000626,CO,decid,1984,29,25_30,95-100
BAM,ECJOSM:FT:10306,2013,AB_0014-xxxxxxxxxxALPAC-xT091R12M4-0911240819-0000626,CO,decid,1984,29,25_30,95-100
BAM,ECJOSM:FT:10314,2013,AB_0014-xxxxxxxxxxALPAC-xT091R12M4-0911240891-0000563,CO,decid,1984,29,25_30,95-100
BAM,ECJOSM:FT:10319,2013,AB_0014-xxxxxxxxxxALPAC-xT091R12M4-0911240903-0000548,CO,decid,1984,29,25_30,75-95
BAM,ECJOSM:FT:10320,2013,AB_0014-xxxxxxxxxxALPAC-xT091R12M4-0911240903-0000548,CO,decid,1984,29,25_30,75-95
BAM,ECJOSM:FT:10375,2013,AB_0014-xxxxxxxxxxALPAC-xT091R12M4-0911240819-0000626,CO,decid,1984,29,25_30,95-100
BAM,ECJOSM:FT:3614,2012,AB_0014-xxxxxxxxxxALPAC-xT078R06M4-0780641019-0000025,CO,decid_mixed,1995,17,15_20,75-95
BAM,ECJOSM:FT:3681,2012,AB_0014-xxxxxxxxxxALPAC-xT078R06M4-0780641019-0000025,CO,decid_mixed,1995,17,15_20,75-95
BAM,ECJOSM:FT:3686,2012,AB_0014-xxxxxxxxxxALPAC-xT078R06M4-0780641019-0000025,CO,decid_mixed,1995,17,15_20,75-95
BAM,ECJOSM:FT:3708,2012,AB_0014-xxxxxxxxxxALPAC-xT079R05M4-0790546880-0001643,CO,decid,1999,13,10_15,95-100
BAM,ECJOSM:FT:3892,2012,AB_0014-xxxxxxxxxxALPAC-xT079R04M4-0790440163-0000932,CO,decid,1999,13,10_15,75-95
BAM,ECJOSM:FT:3994,2012,AB_0014-xxxxxxxxxxALPAC-xT079R04M4-0790449033-0001074,CO,decid,2000,12,10_15,75-95
BAM,ECJOSM:FT:4202,2012,AB_0014-xxxxxxxxxxALPAC-xT078R15M4-0781546016-0000925,CO,decid,2001,11,10_15,95-100
BAM,ECJOSM:FT:4204,2012,AB_0014-xxxxxxxxxxALPAC-xT078R15M4-0781546014-0000878,CO,decid,2001,11,10_15,75-95
BAM,ECJOSM:FT:4292,2012,AB_0014-xxxxxxxxxxALPAC-xT078R15M4-0781546015-0000914,CO,decid,2001,11,10_15,95-100
BAM,ECJOSM:FT:4294,2012,AB_0014-xxxxxxxxxxALPAC-xT078R15M4-0781546014-0000878,CO,decid,2001,11,10_15,75-95
BAM,ECJOSM:FT:4592,2012,AB_0014-xxxxxxxxxxALPAC-xT078R08M4-0780846091-0001068,CO,decid,1998,14,10_15,95-100
BAM,ECJOSM:FT:4596,2012,AB_0014-xxxxxxxxxxALPAC-xT078R08M4-0780846049-0000886,CO,decid,1998,14,10_15,95-100
BAM,ECJOSM:FT:5093,2012,AB_0014-xxxxxxxxxxALPAC-xT076R08M4-0760848519-0000075,CO,decid,2005,7,5_10,75-95
BAM,ECJOSM:FT:6704,2012,AB_0014-xxxxxxxxxxALPAC-xT074R09M4-0740940165-0000193,CO,decid_mixed,1998,14,10_15,95-100
BAM,ECJOSM:FT:7408,2012,AB_0014-xxxxxxxxxxALPAC-xT072R12M4-0721240049-0001331,CO,conif,1994,18,15_20,75-95
BAM,ECJOSM:FT:7413,2012,AB_0014-xxxxxxxxxxALPAC-xT072R12M4-0721240721-0001141,CO,conif_mixed,1993,19,15_20,75-95
BAM,ECJOSM:FT:7492,2012,AB_0014-xxxxxxxxxxALPAC-xT072R12M4-0721240721-0001141,CO,conif_mixed,1993,19,15_20,75-95
BAM,ECJOSM:FT:7493,2012,AB_0014-xxxxxxxxxxALPAC-xT071R11M4-0711141996-0000199,CO,,1993,19,15_20,95-100
BAM,ECJOSM:FT:7494,2012,AB_0014-xxxxxxxxxxALPAC-xT071R11M4-0711141996-0000199,CO,,1993,19,15_20,95-100
BAM,ECJOSM:FT:7711,2012,AB_0014-xxxxxxxxxxALPAC-xT069R11M4-0691140846-0000526,CO,decid,1987,25,20_25,95-100
BAM,ECJOSM:FT222:08G,2014,AB_0014-xxxxxxxxxxALPAC-xT090R11M4-0901140361-0000920,CO,,1993,21,20_25,95-100
BAM,ECJOSM:FT222:09G,2014,AB_0014-xxxxxxxxxxALPAC-xT090R11M4-0901140361-0000920,CO,,1993,21,20_25,95-100
BAM,ECJOSM:HE:2184,2012,AB_0014-xxxxxxxxxxALPAC-xT082R16M4-0821646031-0000317,CO,,1997,15,10_15,95-100
BAM,ECJOSM:HE:429,2012,AB_0014-xxxxxxxxxxALPAC-xT093R16M4-0931640463-0001096,CO,decid_mixed,1995,17,15_20,75-95
BAM,ECJOSM:HE:528,2012,AB_0014-xxxxxxxxxxALPAC-xT093R14M4-0931440055-0001686,CO,,1994,18,15_20,95-100
BAM,ECJOSM:HE:533,2012,AB_0014-xxxxxxxxxxALPAC-xT092R14M4-0921440419-0000306,CO,decid_mixed,1984,28,25_30,95-100
BAM,ECJOSM:HF:11114,2013,AB_0014-xxxxxxxxxxALPAC-xT089R05M4-0890549525-0000250,CO,,2004,9,5_10,95-100
BAM,ECJOSM:HF:11116,2013,AB_0014-xxxxxxxxxxALPAC-xT089R05M4-0890549550-0000215,CO,,2004,9,5_10,95-100
BAM,ECJOSM:HF:11119,2013,AB_0014-xxxxxxxxxxALPAC-xT089R04M4-0890440500-0000110,CO,decid_mixed,1980,33,30_35,95-100
BAM,ECJOSM:HF:11121,2013,AB_0014-xxxxxxxxxxALPAC-xT089R04M4-0890440500-0000110,CO,decid_mixed,1980,33,30_35,95-100
BAM,ECJOSM:HF:11125,2013,AB_0014-xxxxxxxxxxALPAC-xT089R04M4-0890440500-0000110,CO,decid_mixed,1980,33,30_35,95-100
BAM,ECJOSM:HF:11127,2013,AB_0014-xxxxxxxxxxALPAC-xT089R04M4-0890440500-0000110,CO,decid_mixed,1980,33,30_35,95-100
BAM,ECJOSM:HF:11143,2013,AB_0014-xxxxxxxxxxALPAC-xT089R04M4-0890440590-0000092,CO,decid_mixed,1972,41,,95-100
BAM,ECJOSM:HF:11145,2013,AB_0014-xxxxxxxxxxALPAC-xT089R04M4-0890440590-0000092,CO,decid_mixed,1972,41,,95-100
BAM,ECJOSM:HF:11149,2013,AB_0014-xxxxxxxxxxALPAC-xT089R04M4-0890440467-0000109,CO,decid,1980,33,30_35,95-100
BAM,ECJOSM:HF:11151,2013,AB_0014-xxxxxxxxxxALPAC-xT089R04M4-0890440467-0000109,CO,decid,1980,33,30_35,95-100
BAM,ECJOSM:HF:11153,2013,AB_0014-xxxxxxxxxxALPAC-xT089R04M4-0890440467-0000109,CO,decid,1980,33,30_35,95-100
BAM,ECJOSM:HF:11154,2013,AB_0014-xxxxxxxxxxALPAC-xT089R04M4-0890440461-0000159,CO,decid_mixed,1981,32,30_35,95-100
BAM,ECJOSM:HF:11171,2013,AB_0014-xxxxxxxxxxALPAC-xT089R05M4-0890549516-0000274,CO,,2004,9,5_10,95-100
BAM,ECJOSM:LB:10205,2013,AB_0014-xxxxxxxxxxALPAC-xT069R11M4-0691140122-0001084,CO,decid,1987,26,25_30,95-100
BAM,ECJOSM:LB:10303,2013,AB_0014-xxxxxxxxxxALPAC-xT069R10M4-0691041756-0000128,CO,decid_mixed,1978,35,30_35,95-100
BAM,ECJOSM:LB:10307,2013,AB_0014-xxxxxxxxxxALPAC-xT069R09M4-0690941001-0000212,CO,Mixed,1979,34,30_35,95-100
BAM,ECJOSM:LB:10313,2013,AB_0014-xxxxxxxxxxALPAC-xT069R09M4-0690940954-0000257,CO,decid,1979,34,30_35,75-95
BAM,ECJOSM:PR:2307,2012,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000195350-0195349,CO,decid,1994,18,15_20,95-100
BAM,ECJOSM:PR:2318,2012,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000195373-0195372,CO,decid,2003,9,5_10,95-100
BAM,ECJOSM:PR:2393,2012,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000195268-0195267,CO,decid,1994,18,15_20,95-100
BAM,ECJOSM:RE:14629,2013,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000200171-0200170,CO,,2004,9,5_10,95-100
BAM,ECJOSM:RE:14630,2013,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000200180-0200179,CO,,2004,9,5_10,95-100
BAM,ECJOSM:RE:2110,2012,AB_0010-xxxxxxxxWEYERSL-xxxxx79025-0790250637-0001734,CO,,1988,24,20_25,95-100
BAM,ECJOSM:RE:4412,2012,AB_0014-xxxxxxxxxxALPAC-xT073R23M4-0732341050-0000160,CO,,2000,12,10_15,95-100
BAM,ECJOSM:RE:4420,2012,AB_0014-xxxxxxxxxxALPAC-xT073R23M4-0732349493-0000395,CO,conif_mixed,1995,17,15_20,95-100
BAM,ECJOSM:RE:4481,2012,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249654-0000371,CO,,2000,12,10_15,95-100
BAM,ECJOSM:RE:4486,2012,AB_0014-xxxxxxxxxxALPAC-xT073R23M4-0732349998-0000280,CO,decid,2004,8,5_10,50-75
BAM,ECJOSM:RE:4510,2012,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249172-0000666,CO,decid,2001,11,10_15,75-95
BAM,ECJOSM:RE:4522,2012,AB_0014-xxxxxxxxxxALPAC-xT073R21M4-0732141234-0000387,CO,decid,1971,41,,95-100
BAM,ECJOSM:RE:4809,2012,AB_0014-xxxxxxxxxxALPAC-xT072R20M4-0722040328-0001187,CO,,1980,32,30_35,95-100
BAM,ECJOSM:RE:4811,2012,AB_0014-xxxxxxxxxxALPAC-xT072R20M4-0722040524-0000890,CO,decid,1981,31,30_35,95-100
BAM,ECJOSM:RE:4814,2012,AB_0014-xxxxxxxxxxALPAC-xT072R20M4-0722040524-0000890,CO,decid,1981,31,30_35,95-100
BAM,ECJOSM:RE:4881,2012,AB_0014-xxxxxxxxxxALPAC-xT072R20M4-0722040113-0001339,CO,,1980,32,30_35,95-100
BAM,ECJOSM:RE:4891,2012,AB_0014-xxxxxxxxxxALPAC-xT072R20M4-0722040524-0000890,CO,decid,1981,31,30_35,95-100
BAM,ECJOSM:RE:4892,2012,AB_0014-xxxxxxxxxxALPAC-xT072R20M4-0722040328-0001187,CO,,1980,32,30_35,95-100
BAM,ECJOSM:RE:4914,2012,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249355-0000597,CO,decid,1997,15,10_15,95-100
BAM,ECJOSM:RE:4992,2012,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249437-0000671,CO,decid,1997,15,10_15,95-100
BAM,ECJOSM:WA:11730,2013,AB_0010-xxxxxxxxWEYERSL-xxxxx79025-0790250331-0003293,CO,decid,1984,29,25_30,95-100
BAM,ECJOSM:WR:10001,2013,AB_0014-xxxxxxxxxxALPAC-xT071R18M4-0711849345-0000496,CO,decid,1999,14,10_15,75-95
BAM,ECJOSM:WR:11117,2013,AB_0014-xxxxxxxxxxALPAC-xT078R16M4-0781640289-0001484,CO,decid,1974,39,35_40,95-100
BAM,ECJOSM:WR:11522,2013,AB_0014-xxxxxxxxxxALPAC-xT077R16M4-0771648191-0000548,CO,conif,1974,39,35_40,75-95
BAM,ECJOSM:WR:11581,2013,AB_0014-xxxxxxxxxxALPAC-xT077R16M4-0771641202-0000421,CO,conif,1973,40,35_40,75-95
BAM,ECJOSM:WR:11583,2013,AB_0014-xxxxxxxxxxALPAC-xT077R16M4-0771648181-0000597,CO,conif,1976,37,35_40,95-100
BAM,ECJOSM:WR:11591,2013,AB_0014-xxxxxxxxxxALPAC-xT077R16M4-0771641187-0000435,CO,decid,1974,39,35_40,95-100
BAM,ECJOSM:WR:11592,2013,AB_0014-xxxxxxxxxxALPAC-xT077R16M4-0771648170-0000543,CO,decid,1976,37,35_40,95-100
BAM,ECJOSM:WR:11593,2013,AB_0014-xxxxxxxxxxALPAC-xT077R16M4-0771648170-0000543,CO,decid,1976,37,35_40,95-100
BAM,ECJOSM:WR:11594,2013,AB_0014-xxxxxxxxxxALPAC-xT077R16M4-0771648170-0000543,CO,decid,1976,37,35_40,95-100
